Irradiance,BodyTemperature,RelativeHumidity,Pressure,SunZenith,Month,Day,Hour,DayOfTheYear,UnixTime,DayLength
889.69,27.48,4.33,1052.25,58.3819682028055,6,27,15,178,1530112503.0,15.977222222222222
877.92,27.95,4.37,1054.125,56.3282689336538,6,27,15,178,1530113403.0,15.977222222222222
846.43,27.99,4.38,1054.0,54.1269694275156,6,27,15,178,1530114313.0,15.977222222222222
823.06,27.95,4.38,1054.03125,51.8767273042892,6,27,16,178,1530115203.0,15.977222222222222
783.4,28.18,4.43,1055.0,49.5233206403987,6,27,16,178,1530116103.0,15.977222222222222
743.7,28.03,4.41,1054.40625,47.1081608609666,6,27,16,178,1530117003.0,15.977222222222222
714.18,28.46,4.49,1056.25,44.6451934373595,6,27,16,178,1530117903.0,15.977222222222222
673.68,28.42,4.51,1056.53125,42.1459541277472,6,27,17,178,1530118803.0,15.977222222222222
629.39,28.65,4.57,1056.9375,39.6203312263294,6,27,17,178,1530119703.0,15.977222222222222
587.5,28.39,4.52,1056.0,37.0769012361259,6,27,17,178,1530120603.0,15.977222222222222
542.72,28.61,4.59,1056.78125,34.523025547961,6,27,17,178,1530121503.0,15.977222222222222
509.52,28.38,4.53,1056.09375,31.965346573928,6,27,18,178,1530122403.0,15.977222222222222
447.21,28.14,4.53,1055.1875,29.4098888898361,6,27,18,178,1530123303.0,15.977222222222222
480.65,27.87,4.46,1054.1875,26.8622510385189,6,27,18,178,1530124203.0,15.977222222222222
442.16,27.18,4.33,1051.59375,24.3277983231905,6,27,18,178,1530125103.0,15.977222222222222
326.97,27.21,4.38,1051.78125,21.8115503870363,6,27,19,178,1530126003.0,15.977222222222222
278.43,26.96,4.32,1050.46875,19.3185749448098,6,27,19,178,1530126903.0,15.977222222222222
235.83,26.96,4.39,1050.84375,16.8541421941541,6,27,19,178,1530127803.0,15.977222222222222
196.71,27.08,4.41,1051.4375,14.4235095041896,6,27,19,178,1530128703.0,15.977222222222222
159.92,26.94,4.35,1050.875,12.0325790914282,6,27,20,178,1530129603.0,15.977222222222222
107.35,25.92,4.19,1046.78125,9.68810998590848,6,27,20,178,1530130503.0,15.977222222222222
33.98,25.12,4.08,1043.8125,7.39860257550063,6,27,20,178,1530131403.0,15.977222222222222
23.18,24.89,4.04,1042.46875,5.17677003739206,6,27,20,178,1530132303.0,15.977222222222222
17.04,24.82,4.03,1042.8125,3.04641286559398,6,27,21,178,1530133203.0,15.977222222222222
9.17,24.49,3.96,1041.5625,1.06409698854828,6,27,21,178,1530134103.0,15.977222222222222
7.65,16.42,2.57,1011.4375,1.0356604601685,6,28,5,179,1530164703.0,15.968333333333334
14.41,16.29,2.54,1010.9375,3.01485698233103,6,28,6,179,1530165603.0,15.968333333333334
20.75,16.28,2.55,1010.8125,5.14339762394876,6,28,6,179,1530166503.0,15.968333333333334
27.38,16.09,2.5,1009.78125,7.3639291331546,6,28,6,179,1530167403.0,15.968333333333334
116.55,16.86,2.72,1013.15625,9.65234881392976,6,28,6,179,1530168303.0,15.968333333333334
154.28,19.62,3.2,1023.28125,11.9959209539186,6,28,7,179,1530169203.0,15.968333333333334
195.54,19.78,3.13,1023.09375,14.3859738511723,6,28,7,179,1530170103.0,15.968333333333334
236.97,20.79,3.41,1027.1875,16.8158269475582,6,28,7,179,1530171003.0,15.968333333333334
280.99,22.02,3.51,1031.59375,19.2795477107677,6,28,7,179,1530171903.0,15.968333333333334
324.73,22.32,3.56,1032.46875,21.7717508111933,6,28,8,179,1530172803.0,15.968333333333334
368.12,23.38,3.78,1036.875,24.2873239783072,6,28,8,179,1530173703.0,15.968333333333334
412.91,24.23,3.9,1040.0625,26.8211463438917,6,28,8,179,1530174603.0,15.968333333333334
455.84,24.88,3.98,1042.15625,29.368157463998,6,28,8,179,1530175503.0,15.968333333333334
500.37,23.03,3.64,1035.40625,31.9229507091062,6,28,9,179,1530176403.0,15.968333333333334
543.78,22.48,3.53,1033.0625,34.4799775579348,6,28,9,179,1530177303.0,15.968333333333334
587.69,22.15,3.53,1032.125,37.0332357959303,6,28,9,179,1530178203.0,15.968333333333334
616.68,22.35,3.46,1032.71875,39.5760466453088,6,28,9,179,1530179103.0,15.968333333333334
651.76,22.76,3.62,1034.46875,42.101029708748,6,28,10,179,1530180003.0,15.968333333333334
693.07,23.66,3.74,1037.53125,44.5995683898724,6,28,10,179,1530180903.0,15.968333333333334
728.84,23.84,3.75,1038.34375,47.0618913231812,6,28,10,179,1530181803.0,15.968333333333334
763.62,23.59,3.65,1036.9375,49.4763125830143,6,28,10,179,1530182703.0,15.968333333333334
790.74,24.0,3.7,1038.6875,51.8290557162225,6,28,11,179,1530183603.0,15.968333333333334
820.7,23.98,3.74,1038.53125,54.103364289556,6,28,11,179,1530184503.0,15.968333333333334
858.44,24.21,3.77,1039.625,56.2792263190108,6,28,11,179,1530185403.0,15.968333333333334
869.77,24.28,3.79,1039.6875,58.3322775425946,6,28,11,179,1530186303.0,15.968333333333334
899.96,24.68,3.84,1041.15625,60.2334687003048,6,28,12,179,1530187203.0,15.968333333333334
909.59,24.54,3.78,1040.09375,61.9485986241396,6,28,12,179,1530188103.0,15.968333333333334
924.79,24.67,3.79,1041.65625,63.4386891027812,6,28,12,179,1530189003.0,15.968333333333334
935.13,24.83,3.85,1042.0,64.6614861877045,6,28,12,179,1530189903.0,15.968333333333334
908.63,25.05,3.9,1042.5625,65.574859610031,6,28,13,179,1530190803.0,15.968333333333334
949.8,25.11,3.94,1043.09375,66.1417685961302,6,28,13,179,1530191703.0,15.968333333333334
793.32,25.53,3.96,1044.28125,66.3364444167354,6,28,13,179,1530192603.0,15.968333333333334
789.07,25.14,3.95,1043.34375,66.1494658653437,6,28,13,179,1530193503.0,15.968333333333334
542.37,25.33,3.99,1044.1875,65.5898703896194,6,28,14,179,1530194403.0,15.968333333333334
1061.46,24.85,3.95,1042.9375,64.6831514593593,6,28,14,179,1530195304.0,15.968333333333334
414.63,24.58,3.88,1041.28125,63.4661579834518,6,28,14,179,1530196203.0,15.968333333333334
721.5,25.04,3.91,1042.5,61.9809603288972,6,28,14,179,1530197103.0,15.968333333333334
456.23,24.82,3.87,1041.53125,60.269820020693,6,28,15,179,1530198003.0,15.968333333333334
654.52,24.34,3.82,1040.21875,58.37186439835,6,28,15,179,1530198903.0,15.968333333333334
925.19,25.62,4.01,1044.90625,56.32133937224,6,28,15,179,1530199803.0,15.968333333333334
1034.41,26.14,4.09,1047.0625,54.1474708332833,6,28,15,179,1530200703.0,15.968333333333334
861.54,25.83,3.98,1044.96875,51.874637160941,6,28,16,179,1530201603.0,15.968333333333334
801.47,25.78,4.02,1045.40625,49.5229573810256,6,28,16,179,1530202503.0,15.968333333333334
900.15,25.5,3.97,1044.375,47.109247950268,6,28,16,179,1530203403.0,15.968333333333334
928.11,25.04,3.95,1042.875,44.6473231085813,6,28,16,179,1530204303.0,15.968333333333334
854.91,24.91,3.9,1042.21875,42.1488974590863,6,28,17,179,1530205203.0,15.968333333333334
146.91,24.64,3.86,1041.1875,39.6238669453118,6,28,17,179,1530206103.0,15.968333333333334
142.77,23.78,3.8,1038.34375,37.0807834403427,6,28,17,179,1530207003.0,15.968333333333334
629.51,24.35,3.85,1040.34375,34.5270315476292,6,28,17,179,1530207903.0,15.968333333333334
635.51,25.05,3.99,1043.0,31.969367817213,6,28,18,179,1530208803.0,15.968333333333334
439.99,24.75,3.94,1041.90625,29.4137442090953,6,28,18,179,1530209703.0,15.968333333333334
117.52,24.09,3.85,1039.625,26.8657630276176,6,28,18,179,1530210603.0,15.968333333333334
139.72,23.25,3.72,1036.3125,24.3308082935903,6,28,18,179,1530211503.0,15.968333333333334
226.71,23.92,3.86,1039.34375,21.813958189355,6,28,19,179,1530212403.0,15.968333333333334
364.28,23.29,3.74,1036.375,19.320239242706,6,28,19,179,1530213303.0,15.968333333333334
99.22,23.09,3.72,1035.84375,16.8549575568392,6,28,19,179,1530214203.0,15.968333333333334
65.83,23.02,3.71,1035.65625,14.4233218686452,6,28,19,179,1530215103.0,15.968333333333334
58.65,22.16,3.58,1032.46875,12.0312983348253,6,28,20,179,1530216003.0,15.968333333333334
49.05,21.78,3.5,1031.125,9.68559731217609,6,28,20,179,1530216903.0,15.968333333333334
40.1,21.67,3.49,1030.59375,7.39481280787112,6,28,20,179,1530217803.0,15.968333333333334
25.52,21.79,3.52,1031.125,5.1715869230863,6,28,20,179,1530218703.0,15.968333333333334
19.61,21.53,3.47,1030.125,3.03989237762969,6,28,21,179,1530219603.0,15.968333333333334
8.83,21.33,3.42,1029.1875,1.05655764947828,6,28,21,179,1530220503.0,15.968333333333334
1.52,20.04,3.19,1024.59375,0.975620170987633,6,29,5,180,1530251103.0,15.958055555555555
7.49,20.45,3.26,1025.9375,2.95016862515091,6,29,6,180,1530252003.0,15.958055555555555
11.41,20.51,3.25,1026.0,5.07691122140288,6,29,6,180,1530252903.0,15.958055555555555
14.17,20.57,3.27,1026.0,7.29658879488175,6,29,6,180,1530253803.0,15.958055555555555
31.06,20.56,3.26,1026.25,9.58467832210865,6,29,6,180,1530254703.0,15.958055555555555
47.59,20.66,3.3,1026.28125,11.9279404428275,6,29,7,180,1530255603.0,15.958055555555555
48.12,20.92,3.33,1027.46875,14.3178614193064,6,29,7,180,1530256503.0,15.958055555555555
70.5,21.7,3.47,1030.6875,16.74763014886,6,29,7,180,1530257403.0,15.958055555555555
98.47,22.1,3.52,1032.0625,19.2112879233934,6,29,7,180,1530258303.0,15.958055555555555
131.57,22.96,3.68,1035.28125,21.7034499271099,6,29,8,180,1530259203.0,15.958055555555555
165.25,23.0,3.68,1035.0,24.2189936427457,6,29,8,180,1530260103.0,15.958055555555555
204.56,23.67,3.77,1037.1875,26.7528345240452,6,29,8,180,1530261003.0,15.958055555555555
564.36,25.46,4.15,1044.84375,29.2997776300129,6,29,8,180,1530261903.0,15.958055555555555
202.57,24.97,3.98,1042.46875,31.8545486825697,6,29,9,180,1530262803.0,15.958055555555555
269.09,24.39,3.89,1040.40625,34.4115612487593,6,29,9,180,1530263703.0,15.958055555555555
632.75,25.83,4.22,1046.65625,36.9930249729331,6,29,9,180,1530264613.0,15.958055555555555
369.96,27.08,4.31,1050.59375,39.5074670162316,6,29,9,180,1530265503.0,15.958055555555555
320.74,27.03,4.27,1050.125,42.0322899945734,6,29,10,180,1530266403.0,15.958055555555555
824.27,27.26,4.29,1051.0625,44.5307456498056,6,29,10,180,1530267303.0,15.958055555555555
885.79,27.04,4.23,1050.15625,46.9929530679868,6,29,10,180,1530268203.0,15.958055555555555
802.41,28.97,4.64,1057.9375,49.4337764345689,6,29,10,180,1530269113.0,15.958055555555555
433.27,26.45,4.17,1048.0625,51.7599320433129,6,29,11,180,1530270003.0,15.958055555555555
973.92,26.16,4.15,1047.21875,54.0342705486711,6,29,11,180,1530270903.0,15.958055555555555
426.54,27.79,4.32,1052.71875,56.2101944494348,6,29,11,180,1530271803.0,15.958055555555555
1003.95,28.82,4.52,1056.8125,58.2635954998414,6,29,11,180,1530272703.0,15.958055555555555
